News Title,News Content,Label
Dino Melaye Marriage Proposal: Se lóòtó ni sẹ́nátọ̀ Dino Melaye fẹ́ gbé ìyàwò tuntun - BBC News Yorùbá,"O ní kóda kó ṣe fíìmú àgbéléwo, irú rẹ̀ kò le wáyé, ko si si ààyè l'ágàbá SDM.",Yoruba
Dino Melaye Marriage Proposal: Se lóòtó ni sẹ́nátọ̀ Dino Melaye fẹ́ gbé ìyàwò tuntun - BBC News Yorùbá,"Bí àwọn kan ṣe ń kín ọmọbinrin náà lẹ́yìn pé kìí ṣe òní ni Dino Melaye ti mọ pé ọmọbinrin náà nífẹ̀ẹ́ Dino, tìí kìí sì fi pamọ lórí ayélujára, bẹ́ẹ̀ náà ni àwọn míràń sọ pé, ìgbésẹ̀ obìnrin náà kò bójúmu tó.",Yoruba
Dino Melaye Marriage Proposal: Se lóòtó ni sẹ́nátọ̀ Dino Melaye fẹ́ gbé ìyàwò tuntun - BBC News Yorùbá,Bákan náà ni àwọn fótò míràn tó jẹ́ ti ọmọbinrin ọ̀hún àti Dino Melaye tún súyọ lórí ayélujara.,Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,Tinubu lo fi ọrọ naa lede ninu atejade kan loju opo Twitter rẹ.,Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"O ni ""bi awọn agbebọn ṣe ya bo ile iwe lọsan gangan ti wọn si ji awọn akẹkọọ to le ni ọọdunrun gbe jẹ ohun ibanujẹ ati eyii ti ko yẹ ka fi ọwọ yẹpẹrẹ mu"".",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,Tinubu fi kun un pe o jẹ ohun idunu pe wọn tete doola ẹmi awọn ọmọ ile iwe naa lai fi akoko ṣofo.,Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"O ni ""igbesẹ naa fi han pe Aarẹ Buhari ni afojusun ati ipinnu lati wa ojutu si eto abo to mẹhẹ ati lati kapa awọn ọmọ ẹgbẹ Boko Haram ati janduku to n da Naijiria ru.""",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Gomina ipinlẹ Eko tẹlẹ naa tun gboriyin fun gomina ipinlẹ Katsina, Aminu Bello Masari atawọn oṣiṣẹ ileeṣẹ ologun fun ojuṣe wọn lati doola ẹmi awọn akẹkọọ naa.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,O fi kun pe akoko ti to fun ijọba Naijiria lati ṣe atunto eto abo rẹ to dẹnu kọlẹ.,Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Tinubu ni ""a ni lati ṣe atunṣẹ si eto abo wa, awọn ọmọ ogun naa si ni lati ni afojusun tuntun lati dabo bo awọn ọmọ ile iwe ati awujọ wa lapapọ.""",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,O pari ọọ rẹ pe ko le si idagbasoke lawujọ ibi ti ibẹrubojo ati abo ti ko peye wa.,Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Agbẹnusọ fun aarẹ Muhammadu Buhari, Garba Shehu ti tọrọ aforiji lọwọ awọn ọmọ Naijiria, fun aṣiṣe rẹ lẹyin to kọkọ kede pe awọn akẹkọọ mẹwaa pere ni awọn agbebọn ji gbe ni Kankara.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Nnkan bii ọsẹ kan sẹyin ni awọn janduku agbebọn kan dede ya bo ileewe GSS to wa ni Kankara, ni ipinlẹ Katsina, ti wọn si ji awọn ọmọ naa gbe ki wọn to tu wọn silẹ lọjọbọ.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ko pe ti iṣẹlẹ naa waye ti Shehu sọ fun ileeṣẹ iroyin BBC pe, awọn akẹkọọ mẹwaa pere ni awọn agbebọn naa ji gbe, bo tilẹ jẹ pe ijọba ipinlẹ Katsina ni awọn akẹkọọ to to ojilelọọdunrun ati mẹrin, 344 lo poora.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ṣugbọn lẹyin ti ijọba doola ẹmi awọn ọmọ ile iwe naa, ti iye awọn akẹkọọ to le ni ọọdunrun si gba idande, ni Shehu ko ọrọ rẹ jẹ pe aṣiṣe ni oun ṣe nipa iye awọn akẹkọọ ti oun fi lede ṣaaju.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Gẹgẹ bo ṣe sọ loju opo Twitter rẹ, o ni ""mo tọrọ aforiji pe mo sọ pe awọn ọmọ ile iwe mẹwa pere ni wọn ji gbe ni Kankara, ọrọ ti mo sọ ṣaaju kii ṣe ọna lati fi ẹnu tẹnbẹlu iṣẹlẹ naa.""",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"""Ọrọ ti mo sọ jẹ iroyin to wa ni ikawọ mi ni asiko naa. Ẹ jọwọ ẹ dariji mi lori ọrọ yii, bi a ṣe n wa ọna ki orilẹ-ede wa le ni itẹsiwaju. Ẹ ṣe pupọ.""",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ẹwẹ, Aarẹ Muhammadu Buhari ti foju ganni awọn akẹkọọ naa lẹyin ti wọn moribọ ni igbekun awọn to ji wọn gbe.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ninu ọrọ rẹ si awọn ọmọ ile iwe ọhun, Buhari ni ki wọn mu ẹkọ imọ ẹrọ lọkunkundun nitori ẹni to ba ni imọ ẹrọ ni yoo ni anfaani lati ri iṣẹ lọjọ iwaju.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ariwo ààrẹ Buhari ṣe bẹbẹ ni ọ̀pọ̀ ọmọ Nàìjíríà ń pa láti ọjọ tí ìròyìn ti tàn pé, ìjọba ti rí àwọn ọmọ ilé ẹ̀kọ́ Kankara nípìnlẹ̀ Katsina gbà lọ́wọ́ àwọn ajínigbé.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Sùgbọ́n, wọ́n ni ó kù, ó kù ni ìbọ́n ń ró lọ̀rọ̀ tó wà nílẹ̀ ní Nàìjíríà, ọ̀pọ̀ ló ti gba ojú òpó twitter kan báyìí pé, àwọn ọmọbìnrin Chibok tó kù ńkọ́?",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Wọn n beere pe níbo ní Leah Sharibu, ti wọ́n jígbé lásìkò ti àwọn ọmọ Dapchi ti wọ́n sì kọ̀ láti tu sílẹ̀ nítorí, ó kọ̀ láti ju ìgbàgbọ́ rẹ̀ nínú ẹ̀sìn krìstẹ́nì nù.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Orúkọ Leah Sharibu ló ń léwajú lójú òpó twitter, tí olókúlùkù sì ń gbà ìjọba nimọ̀ràn láti lo àwọn Miyetti Allah ti wọ́n lò láti bá agbegbọn sọ̀rọ̀ fún ìtúsílẹ̀ àwọn ọmọ Kankara náà ni kó yanjú ti Leah Sharibu.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Àwọn míràn tilẹ̀ sọ pé, ijọba lo ọ̀rọ̀ àwọn ọdọ́mọkurìn Kankara láti gbayì kúnra wọn ní, nítori tí kò bá rí bẹ́ẹ̀, kí ló dé ti wọ́n ko ti gba àwọn ọmọ Chibok àti Dapchi tókù wálé.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,Wọ́n ni àfi ti Leah Sharibu ba dari wálé ni ìjọba tó ṣe ǹkan tó tọ́.,Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"@Dami nínú ọ̀rọ̀ rẹ̀ ni ìyàlẹ́nu ló jẹ́ pé ìjọba tó lọ dóòlà àwọn ọmọ tó le ni ọ̀ọ̀dúnrun, kò gba Leah silẹ.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,O wa n beere pe kí ni ìdí ti wọ́n kò fi ti gba Leah Sharibu kalẹ̀ títí di àsìkò yìí?,Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"O sọ ọrọ yii lasiko ti gomina ipinlẹ Katsina, Aminu Masari tẹwọgba wọn lẹyin ti wọn gba ominira.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ọmọkunrin naa fi kun ọrọ rẹ pe, ara oun ko ya, nitori pe awọn jẹ iya pupọ ninu igbo ti wọn ko wọn si.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ọkan lara wọn tun ṣalaye pe ibi ti awọn n sun si, naa ni wọn ti n ṣe igbọnsẹ.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Owurọ ọjọ Ẹti ni awọn akẹkọọ ile ẹkọ GSSS, Kankara, nipinlẹ Katsina, to le ni ọọdunrun ọhun gunlẹ si ilu Katsina.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Ipinlẹ Zamfara ni wọn sun ni alẹ Ọjọbọ lẹyin ti wọn gba idande  lọwọ awọn ajinigbe naa, lẹyin ọjọ mẹfa ni akata wọn.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Awọn alaṣẹ sọ pe inu igbo nla kan ni ipinlẹ Zamfara ni wọn ti gba ominira, awọn oṣiṣẹ eleto aabo lo ko wọn pada si Katsina lowurọ ọjọ Ẹti.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Akọroyin BBC to wa ni ile ijọba ipinlẹ Katsina lọwọlọwọ, Khalifa Shehu Dokaji, sọ pe, ọpọlọpọ ọkọ bọọsi ni wọn fi ko awọn ọmọ naa pada.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"O ṣalaye pe ile itura ni awọn ọmọ naa yoo kọkọ duro si, nibi ti wọn o ti wẹ, jẹun, sinmi, ki dokita to ṣe ayẹwo ara wọn.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Gomina ipinlẹ Katsina to tẹwọgba awọn ọmọ naa, Aminu Bello Masari, ki awọn ọmọ naa ku ajabọ, to si ṣapejuwe nkan to ṣẹlẹ si wọn gẹgẹ bi sababi.",Yoruba
Kankara Abduction: Ohun ìbànújẹ́ ni bí wọ́n ṣe jí akẹ̀kọ̀ọ́ t'o le ni 300 gbé - Tinubu - BBC News Yorùbá,"Bakan naa ni amugbalẹgbẹ fun gomina, Muhammad Funtua sọ fun BBC pe eto ti wa nilẹ pe Aarẹ Muhammadu Buhari yoo yọju si awọn ọmọ naa lọjọ Ẹti.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Awọn ologun ṣipaya pe ati agbara ohun ija oloro ati eyi tii kii ṣe ti ohun ija lawọn papọ fi ri i pe wọn doola gbogbo awọn ọmọ ọkunrin naa lai farapa.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Alakoso eto irorin fun ileeṣẹ ologun, Ọgagun John Enenche ati oludari ẹka ọgbọ tẹlẹ nileeṣẹ ologun, Ọgagunfẹyinti Ahmed Jibrin lo ṣe ẹkunrẹrẹ alaye bi wọn ṣe ṣe e lọjọ Abamẹta lori eto oroorọ ileeṣẹ amohunmaworan Nigerian Television Authority, NTA.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Jibrin ni lẹyin ti wọn ji awọn ọmọ naa gbe, minisita  dari ikọ awọn olori awọn ologun ati olugbaninimọran nipa abo lọ si Katsina ati Kankara.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,O ni minisita paṣẹ pe ki ikọ awọn ọmọ ogun ri i pe wọn doola awọn ọmọkunrin naa lai farapa ati ni kiakia.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"""Kete lẹyin aṣẹ naa ni awọn ọmọ ogun gba ọna mẹrin ọtọọtọ lati doju kọ awọn ajinigbe ọhun pẹlu iranlọwọ kaakiri lati ri i pe wọn di gbogbo agbegbe ti wọn wa gbagba"".",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,O ni awọn ajinigbe ọhun mọ pe awọn ti wa ni ahamọ awọn ologun tori wọn ni imọlara pe wọn ti wa lagbegbe lati inu afẹfẹ ati loriilẹ.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"""Nigba ti wọn sunmọ ibi ti awọn ọmọ naa wa, ikọ ọmọ ogun doju kọ atako loriṣiriṣi eyi ti wn mu kuro ti wọn si tẹra mọ wiwọ inu aginju lọ"".",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Jibirin ṣalaye pe bo tilẹ jẹ ko si ikankan ninu awọn ọmọ wọn ba agbara ọpọlọpọ awọn ọdaran naa jẹ. ""Wọn di awọn ologun lọwọ irina fun ọpọlọpọ wakati ki wọn to ri wọn bori"".",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"O  ni nigba ti awọn ọmọ ogun n ṣe tiwọn, bẹẹ naa ni idunadura ọrọ n lọ lẹgbẹ mii fun idoola wọn.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,O jẹ ko di mimọ pe wọn ko lee sọ awọn ajinigbe naa di alailagbara patpapata toripe ṣe ni wọn n fi awọn akẹkọọ daabo bo ara wọn awọn ko si fẹ pa awọn ọmọ na lara.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Lorii bi Boko Haram ṣe n pariwo pe awọn lawọn ji wọn gbe, Jibrin ni irọ ni, wọn kan n wa ọna ati gbajumọ sii ni.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"""(Abubakar) Shekau ko ni ọna kankan lati ji wọn gbe toripe ọpọ igbesẹ ti jade lati bẹgi dina wọn lkun Ila Oorun-Ariwa torinaa o han daju pe awọn ajinigbe lo ji awọn ọmọ naa"".",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Ni tirẹ, Enenche ni nkan to lewu gidi ni igbesẹ ti wọn gbe lati doola awọn akẹkọọ ọhun tori bi wọn ko ba fi ikọṣẹmọṣẹ ṣe iru iṣẹ yii, o lee yiwọ.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"""Ogun ti oo le gboju le agbara rẹ ati ohun ija ni eyi bikoṣe ipa too ni lati ṣe e yanju"".",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"""Eyi tumọ si pe o ni lati pa awọn ọta rẹ lẹnu mọ koo si gba ohun too fẹ gba lai yin ọta ibọn kan ṣoṣo"".",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"O ni bi nkankan ba ṣe awọn akẹkọọ ọhun ni, awọn ologun naa lawọn ọmọ Naijria yoo da ẹbi rẹ le lori.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Agbẹnusọ gomina Aminu Masari fi aridaju han pe lootọ ni awọn ọmọ naa ti darapọ mọ ẹbi wọn pada lalafia lẹyin ayẹwo ilera fihan pe ara wọn pe.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Bi afẹfẹ alafiaa ti ṣe n fẹ lu ijọba ati awọn obi tọmọ wọn jajabọ lọwọ ajinigbe ni Katsina, ijọba Amẹrika ti n kesi awọn tọrọ kan pe, ki wọn maa gbagbe lati tọ pinpin awọn to wa nidi iṣẹlẹ yi.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Ninu atẹjade kan ti ileeṣẹ asoju orileede Amẹrika to wa ni Naijiria fisita, ni ọrọ yi wa.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Ileesẹ Amẹrika wa bu ẹnu atẹ lu iṣẹlẹ ifipajinigbe awọn akẹkọọ to le ni ọọdunrun naa.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Bakan naa ni wọn ba awọn mọlẹbi tọmọ wọn sọnu kẹdun ati awọn ẹsọ alaabo to padanu ẹmi wọn ninu iṣẹlẹ yii.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Amrika wa tẹpẹlẹ mọ bo ti ṣe pataki to ki ile ẹkọ jẹ aaye ifọkanbalẹ tawọn ọmọ ti le kẹkọ, ti wọn yoo si ti gbooro si.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Lakotan, Amẹrika ni o ṣe dandan ki ijọba ri wipe awọn to lọwọ ninu iṣẹlẹ ijinigbe naa foju wina ofin debi to lapẹrẹ.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Titi di igba ti awọn ọmọ yi fi pada de, ko si ihalẹ to milẹ lati ọdọ ijọba Katsina tabi ijọba apapọ lori pe awọn yoo fiya jẹ ẹnikẹni to ba mọ si ijingbe awọn akẹkọọ yii.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Eyi to pọ ninu ọrọ wọn ni ki wọn kọkọ ri awọn ọmọ yi lalaafia.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Ko ti si aridaju boya wọn sanwo idoola lati fi gba awọn ọmọ yi pada.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Amọ Gomina ipinlẹ Katsina sọ pe ẹgbẹ Miyetti Allah ko ipa ribiribi ninu idunadura ti wọn fi doola ẹmi awọn akẹkọọ naa.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Orin lọfẹ-lọfẹ ni baba fun wa lo gba ẹnu ijọba apapọ Naijiria kan lori itusilẹ awọn akẹkọ-kunrin ni Katsina, ti Boko Haram mu sigbekun.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Nigba to n fidi itusilẹ awọn akẹkọọ naa mulẹ, gomina ipinlẹ Katsina, Aminu Bello Masari ni koko lara awọn akẹkọ naa le, ti wọn si wa nilu Tsafe nipinlẹ Zamfara, nibi ti wọn yoo ti gbe wọn wa silu wọn Kankara loni ọjọ Ẹti.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Masari ni ikọ darandarn labẹ ẹgbẹ Miyetti Allah ati Macaban lo seranwọ lati gba idande awọn akẹkọọ naa.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Bakan naa lo fikun pe ijọba apapọ ko san eepinni fawọn ajọmọgbe naa, idunadura lasan ni awọn se.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"""Lara awọn to kopa ninu eto idunadura naa ni olugbaninimọran mi, awọn lọga-lọga lẹnu isẹ ologun, ọlọpaa ati ikọ Miyetti Allah.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Masari tun fikun pe awọn janduku agbesunmọmi lasan lo ko awọn akẹkọọ naa, wọn kii se Boko Haram.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,Ijọba wa fidi rẹ mulẹ pe awọn akẹkọọ naa yoo de ọdọ awọn obi wọn ki ilẹ ọjọ Ẹti oni to su.,Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Ìròyìn tó tẹ ilé iṣẹ́ BBC lọ́wọ́ sọ pé, àwọn ọmọ tó lé ni ọ̀ọ́dúnrún ni ilé ìwé GSSS Kankara ti wọ́n jí gbé tí gba òmìnir báyìí.",Yoruba
Kankara Abduction: Àwọn ológun ṣàlàyé ìdí tí wọ́n fi yọ̀nda àwọn tó jí àwọn akẹ́kọ̀ọ́ gbé. - BBC News Yorùbá,"Gẹ́gẹ́ bi àkọwé àgbà fún ìpínlẹ̀ Katsina  Alhaji Mustapha Inuwa ṣe sọ, àwọn ọmọ náà ti wà ni Tsafe, ní ìpínlẹ̀ Zamfara to pa ààlà pẹ̀lú Katsina.",Yoruba
